word,anticipation,joy,trust,fear,sadness,disgust,anger,surprise,positive,negative,none
apóstrofe,1,2,0,0,0,0,0,1,1,1,4
apoyo,0,0,0,0,0,0,0,0,0,0,2
apreciable,0,1,0,0,0,0,0,0,0,0,0
apreciar,0,1,0,0,0,0,0,0,0,0,0
aprender,0,2,0,0,0,1,0,0,0,0,0
aprendido,0,0,1,0,0,0,0,0,0,0,1
aprendiz,0,1,0,0,0,0,0,0,0,0,0
aprendiz,0,1,0,0,0,0,0,0,0,0,1
aprendizaje,0,0,0,0,1,0,0,0,0,0,0
apresurado,0,1,0,0,0,0,0,0,0,0,1
apretado,0,0,0,1,0,0,0,0,0,0,0
apriete,0,0,0,0,0,0,0,0,0,0,1
aprobado,0,1,0,1,0,0,0,0,0,0,1
aprobó,0,4,0,0,0,0,0,0,0,0,0
apropiado,0,1,2,0,0,0,2,0,0,0,0
aprovechar,0,0,0,0,0,0,0,0,0,0,2
aproximadamente,0,0,0,0,0,0,0,0,0,0,2
aproximadamente,0,2,0,0,0,0,1,0,0,0,1
aproximado,0,0,0,0,0,0,0,0,0,0,2
apt,0,0,0,0,0,0,0,0,0,0,3
apuesta,0,0,0,0,0,0,0,0,0,0,2
apuñalador,0,0,0,0,0,0,0,0,0,0,2
apuñalar,0,0,0,1,0,0,1,0,0,0,1
apuntalan,0,0,0,0,0,0,0,0,0,0,1
apuro,1,0,0,0,0,0,0,0,0,0,7
aquí,0,0,0,0,0,1,0,0,0,0,2
arable,1,1,1,0,0,1,0,0,0,0,5
arado,0,0,0,0,0,0,0,0,0,0,2
araña,0,0,0,0,0,0,0,0,0,0,1
arancelarias,1,0,0,0,0,0,0,0,0,0,1
arbitraje,1,0,0,0,0,0,0,0,0,0,1
arbitrariamente,1,0,1,0,2,0,5,0,0,0,0
arbitrario,0,0,0,0,0,2,0,0,0,0,2
arbitro,0,0,0,0,0,0,0,0,0,0,1
árbol,0,3,1,0,0,0,0,0,0,0,4
arboleada,0,0,0,0,0,0,0,0,0,0,2
arbusto,0,0,0,0,0,0,0,0,0,0,1
arca,0,0,0,0,0,0,0,0,0,0,1
arcaico,0,0,0,0,0,0,1,1,3,2,1
arcana,1,0,1,1,0,0,0,4,0,0,5
archiduque,0,0,0,0,0,0,0,0,0,0,2
archivado,0,0,0,0,0,0,0,0,0,0,2
archivo,0,0,0,0,0,0,0,0,0,0,2
archivo,0,1,0,0,0,0,1,0,0,0,0
arcilla,0,1,0,0,0,0,0,0,0,0,1
arco,0,1,0,0,0,0,1,0,0,0,1
ardiente,0,0,0,0,1,0,2,0,0,0,1
ardiente,0,2,0,2,0,0,2,2,2,0,2
arduo,0,0,0,0,0,0,1,0,0,0,1
área,0,0,0,0,0,0,0,0,0,0,2
arena,0,0,0,0,0,0,0,1,0,0,2
arena,1,0,0,0,0,0,0,0,0,0,2
arenisca,0,0,0,0,0,0,0,0,0,0,2
argot,1,0,0,0,0,0,0,0,0,0,2
argumentar,0,0,1,2,0,0,5,2,0,0,2
aristocracia,0,1,0,0,1,0,0,0,0,0,0
aristócrata,0,0,0,0,0,0,0,0,0,0,1
aritmética,0,0,1,0,0,0,0,1,0,0,1
arma,0,0,0,1,0,0,0,0,0,0,0
arma,0,0,0,2,0,0,0,0,0,0,0
armada,1,1,0,7,0,0,1,0,0,0,2
armadura,0,0,3,2,0,0,0,0,0,0,0
armario,0,1,0,0,0,1,0,0,0,0,3
armonizar,0,0,0,0,1,0,0,0,0,0,1
armonizar,1,0,0,0,0,0,0,0,0,0,1
aro,0,0,0,1,0,0,0,0,0,0,2
aromáticamente,1,0,0,0,0,0,0,0,1,0,7
arpa,0,1,0,0,0,1,0,0,1,2,3
arqueologico,0,0,0,0,0,0,0,0,0,0,1
arquitecto,0,0,1,0,0,0,0,0,0,0,2
arquitectura,0,1,0,0,0,0,0,0,0,0,2
arrancador,3,2,1,0,0,0,0,0,0,0,3
arrancar,0,2,0,0,0,1,0,1,0,0,1
arranque,0,0,0,0,0,0,0,0,0,0,1
arrastrando,0,0,0,1,0,1,0,0,0,0,0
arrastrarse,0,0,0,0,0,0,0,0,0,0,3
arrastre,0,0,0,0,0,0,0,0,0,0,1
arrastrero,0,1,0,0,0,0,0,1,0,0,1
arrebatar,0,0,0,0,0,0,1,0,0,0,1
arrebato,0,0,0,4,0,0,0,3,0,0,1
arrecife,0,0,0,0,0,0,0,0,0,0,1
arregl,0,1,0,0,0,0,0,0,0,0,0
arreglar,0,0,0,0,0,0,0,0,0,0,1
arrendamiento,0,0,0,0,0,0,0,0,0,0,1
arrepiéntanse,0,0,0,0,0,0,0,0,0,0,1
arribista,0,0,0,0,0,0,0,0,0,0,2
arriendo,0,0,0,0,0,0,0,0,0,0,1
arriesgado,0,0,0,1,0,0,0,0,0,0,0
arrodillarse,0,0,0,0,0,0,0,0,0,0,1
arrogancia,0,1,0,0,0,0,0,0,0,0,0
arrogante,0,0,0,0,1,0,0,0,0,0,0
arrogante,0,1,0,0,0,0,1,0,0,0,0
arrozal,1,0,0,0,0,0,0,0,0,0,2
arrugado,0,1,0,0,1,2,0,0,0,0,5
arsen,0,1,1,1,0,0,0,0,0,0,0
arte,0,0,0,0,0,1,0,0,0,0,1
artefacto,0,1,0,0,0,0,0,0,0,0,0
arteria,0,0,0,0,0,0,0,0,0,0,1
artesanía,0,1,0,0,0,1,0,0,0,0,1
articular,0,0,0,0,0,0,0,0,0,0,1
artificial,0,0,0,0,0,1,0,1,0,0,0
artilleria,0,0,2,4,0,1,0,0,0,0,2
artista,0,1,0,0,0,0,0,0,0,0,2
arzobispo,0,0,0,0,0,0,0,0,0,0,1
as,0,1,0,0,0,0,0,0,0,0,0
asado,0,0,0,0,0,0,0,0,0,0,1
asalariado,0,1,0,0,0,0,0,0,0,0,1
asaltado,0,0,0,0,0,0,0,0,0,0,3
asaltantes,0,0,0,0,0,0,0,0,0,0,1
asalto,0,1,0,0,0,0,0,0,0,0,0
ascender,0,1,0,1,0,0,0,0,0,0,0
ascensión,0,1,0,1,0,0,0,0,0,0,2
ascenso,0,0,0,0,0,0,0,0,0,0,1
asciende,0,2,0,0,0,0,0,0,0,0,1
asegurar,0,1,1,0,0,0,0,0,0,0,0
asentamiento,0,0,0,0,0,0,0,0,0,0,4
asesinato,0,0,0,1,0,0,0,0,0,0,0
asesino,0,0,0,0,1,1,0,0,0,0,0
asesino,0,0,0,1,2,0,0,1,0,0,4
asesor,0,0,0,0,0,0,0,0,0,0,1
así,0,0,0,0,0,0,0,0,0,0,1
así,0,0,0,0,0,0,0,0,0,0,12
asiento,0,1,0,0,0,0,0,0,0,0,1
asignar,0,0,0,0,0,0,0,0,0,0,1
asignar,0,1,1,0,0,0,0,0,0,0,1
asilo,0,0,0,0,0,0,0,0,0,0,1
asilo,0,2,0,0,0,0,0,0,0,0,1
asilo,0,5,1,0,0,0,0,0,1,0,3
asimetría,0,1,0,0,0,0,0,0,0,0,1
asimetrico,0,1,0,0,1,1,0,0,0,0,0
asimilar,0,1,0,0,0,0,0,0,0,0,1
asinin,0,0,0,0,0,0,2,0,0,0,0
asistir,1,0,0,0,0,0,0,0,0,0,1
asma,0,0,0,0,0,0,0,0,0,0,3
asociación,0,0,3,0,0,0,0,0,0,0,0
asomar,0,0,0,0,0,0,0,0,0,0,1
asomar,0,1,0,0,0,0,0,0,0,0,0
asombrar,0,0,0,0,0,0,0,0,0,0,1
asombrar,0,0,0,0,0,0,0,2,0,0,1
asombrosamente,0,0,0,0,0,1,0,2,0,0,1
asombrosamente,0,1,0,0,0,0,0,0,0,0,0
asombroso,0,0,0,0,0,0,1,0,0,0,1
aspecto,0,0,0,0,0,0,0,0,0,0,1
áspero,1,0,0,1,0,0,0,0,0,0,1
aspiradora,0,1,0,0,0,0,0,0,0,0,1
aspirante,0,0,0,0,0,0,0,0,0,0,2
aspirar,0,0,0,0,0,0,0,0,0,0,2
aspirar,0,1,0,0,1,0,0,0,0,0,1
aspirina,0,0,2,2,1,1,0,0,4,1,7
asquerosamente,0,0,0,0,0,1,0,0,0,0,0
asqueroso,0,1,0,0,0,0,0,0,0,0,0
aster,0,0,0,0,0,0,0,0,0,0,1
asterisco,0,1,0,0,0,0,0,0,0,0,2
astilla,1,0,0,0,0,0,0,0,0,0,0
astillero,0,1,0,0,0,0,0,0,0,0,2
astrofísica,0,0,1,0,0,0,0,0,0,0,2
astrología,0,1,0,0,0,0,0,0,0,0,1
astronauta,0,0,0,1,0,0,0,0,0,0,0
astronómico,0,1,0,0,0,0,0,0,0,0,2
astucia,0,0,1,1,0,0,0,0,0,0,0
astuta,0,0,0,0,0,0,1,0,0,0,1
astuta,0,0,0,0,0,1,0,0,0,0,2
astuto,0,1,0,0,0,0,0,1,0,0,0
astuto,0,4,2,2,0,0,0,0,0,0,1
astuto,1,0,0,0,0,0,0,0,0,0,1
asunto,0,0,0,0,0,0,0,0,0,0,1
asunto,0,0,0,0,0,0,0,0,0,0,2
asustado,0,0,0,0,0,0,0,0,0,0,2
asustado,0,0,0,1,0,0,0,0,0,0,0
asustar,0,0,0,1,0,0,0,0,0,0,0
asustar,0,0,0,8,0,0,0,0,0,0,0
atalados,0,0,0,0,0,0,0,1,0,0,1
ataque,0,1,0,0,0,0,0,0,0,0,0
atar,0,0,0,0,1,0,0,0,0,0,1
atardecer,0,0,0,0,0,0,0,0,0,0,1
ataúd,0,1,0,0,0,0,0,0,0,0,0
atención,0,0,0,0,0,0,0,0,0,0,2
atención,0,0,0,0,0,0,0,0,0,0,3
atender,1,2,0,0,0,0,0,0,0,0,1
atenuacion,0,2,0,0,1,0,0,2,1,6,2
ateo,0,0,0,0,0,0,0,0,0,0,1
aterrador,0,0,0,1,0,0,0,0,0,0,1
aterrorizado,0,1,0,0,0,0,0,0,0,0,1
aterrorizar,0,0,0,1,0,0,0,0,0,0,2
atestiguar,0,0,0,0,0,0,0,0,0,0,1
atestiguar,0,0,11,0,0,0,0,0,0,0,0
ático,0,0,0,1,0,0,0,0,0,0,0
atizar,3,0,0,0,0,0,0,0,3,1,1
atla,0,0,0,0,0,0,0,0,0,0,1
atletas,0,0,1,0,0,0,0,0,0,0,0
atmósfera,0,0,2,0,0,0,0,0,0,0,1
atolladero,0,0,0,0,0,0,0,0,0,0,2
atracción,0,0,0,1,0,0,0,0,0,0,1
atractor,0,1,0,0,0,0,0,0,0,0,0
atraer,0,0,1,0,0,0,0,0,0,0,0
atraer,0,1,0,0,0,0,0,1,0,0,0
atrapado,0,0,0,1,0,0,0,0,0,0,1
atrapado,0,1,0,0,0,0,0,0,0,0,2
atrapar,0,1,0,0,0,0,0,0,0,0,1
atrasado,0,0,0,0,0,2,0,0,0,0,0
atraso,0,0,0,0,0,0,0,0,0,0,1
atreves,0,0,1,0,1,0,0,1,0,0,0
atribuir,0,3,2,0,0,0,0,0,0,0,5
atributo,1,1,1,0,0,0,0,0,2,1,9
atrincherar,0,2,0,0,0,0,0,0,0,0,0
atroz,0,0,0,0,0,0,0,0,0,0,1
atroz,0,0,0,0,0,1,0,0,0,0,0
atuendo,0,0,0,0,0,0,0,0,0,0,3
atún,1,0,0,0,0,0,0,0,0,0,3
aturdir,0,0,0,0,0,0,0,0,0,0,3
audacia,0,1,0,1,0,0,0,0,0,0,0
audiencia,0,1,0,0,0,0,1,0,0,0,1
audio,0,1,0,0,0,0,0,0,0,0,3
auditor,0,0,0,0,0,0,0,0,0,0,3
audivisual,1,4,1,0,0,0,0,1,0,0,4
auge,0,0,0,0,0,0,0,0,0,0,2
aulladores,0,0,0,0,0,0,0,0,0,0,2
aullido,0,0,0,0,0,0,0,0,0,0,2
aumentar,0,0,0,0,1,0,0,0,0,0,0
aumentar,0,0,0,0,1,0,0,0,0,0,1
aumento,0,2,0,0,0,0,0,0,6,0,0
aunque,0,0,0,0,0,0,0,0,0,0,1
aura,0,0,0,0,0,0,0,0,0,0,2
auricular,0,0,0,0,0,0,0,0,0,0,1
ausencia,0,0,0,0,0,0,0,0,0,0,2
ausencia,0,1,0,0,0,0,0,0,0,0,1
ausente,0,1,0,0,0,0,0,0,0,0,1
auspicio,0,3,0,0,0,0,0,0,0,0,0
austar,0,0,0,0,0,0,0,0,0,0,2
auster,0,1,0,1,0,0,0,0,0,0,0
autista,0,1,0,1,0,0,0,0,0,0,0
autobuses,0,0,0,0,0,0,0,0,0,0,3
autocracia,0,0,0,1,0,0,0,0,0,0,0
autócrata,0,0,0,0,0,2,0,0,0,0,0
autómata,0,0,0,0,0,0,0,0,0,0,3
autómata,0,2,1,0,0,0,0,0,0,0,0
automático,0,0,0,0,0,0,0,0,0,0,2
automatizar,0,0,0,1,0,0,0,0,0,0,0
automotor,0,0,0,0,0,0,0,0,0,0,2
autonomia,0,0,0,0,0,0,0,0,0,0,2
autonomo,1,0,0,0,0,0,0,0,0,0,1
autopista,0,0,0,0,0,0,0,0,0,0,2
autopista,1,1,0,0,0,0,0,1,3,0,3
autoritario,0,0,0,0,0,0,0,0,0,0,2
autoritario,0,0,7,2,0,1,1,0,0,0,1
autorización,0,1,1,0,0,0,0,0,0,0,1
autorizar,0,0,0,0,0,0,0,0,0,0,1
autorizar,0,1,1,1,0,0,0,0,4,0,2
autos,0,0,0,0,0,0,0,0,0,0,2
auxiliar,0,0,0,0,0,0,0,0,0,0,1
auxiliar,1,0,1,0,0,0,0,2,0,2,4
auxilio,0,0,1,0,0,0,0,0,0,0,1
avance,0,1,0,0,1,0,1,0,0,0,0
avant,0,0,0,0,0,0,0,0,0,0,2
avaro,0,0,0,0,0,0,0,0,0,0,2
avaro,0,0,0,0,3,0,0,0,0,0,0
avatar,0,0,0,0,0,0,0,0,0,0,2
ave,0,0,0,0,0,0,0,0,0,0,1
aventura,0,0,0,0,0,0,0,0,0,0,1
aventurar,6,1,2,0,0,0,0,1,0,0,1
aventuras,0,1,0,0,0,0,0,1,0,0,0
aversión,0,0,0,0,0,0,0,0,0,0,1
aversión,0,1,0,0,0,0,0,0,0,0,0
aves,0,0,0,0,0,0,0,0,0,0,3
aviación,1,0,1,4,0,0,0,1,1,0,1
aviador,0,0,0,0,0,0,0,0,0,0,3
aviador,0,1,0,0,0,0,0,0,0,0,0
ávidamente,0,1,0,0,1,0,0,0,0,0,0
avión,0,0,0,0,0,0,1,0,0,0,1
avispa,0,0,0,8,0,0,0,1,2,2,2
avistado,0,0,0,0,0,0,0,0,0,0,1
avoto,0,0,0,0,0,0,0,0,0,0,2
awri,0,0,0,0,0,1,0,0,0,0,1
axi,0,0,0,0,0,0,0,0,0,0,2
axila,0,0,0,0,0,0,0,0,0,0,2
axiomático,0,1,1,0,0,0,0,0,0,0,1
ay,0,0,0,0,1,0,0,0,0,0,2
ay,0,0,0,1,0,0,0,0,0,0,2
ayatolá,1,1,0,1,0,0,0,0,0,0,0
ayer,0,0,0,0,0,0,0,0,0,0,2
ayuda,0,1,0,1,0,0,0,0,0,0,0
ayudar,0,0,1,0,0,0,0,0,0,0,1
azada,0,0,0,0,0,0,0,0,0,0,1
azotar,1,1,0,0,0,0,0,0,0,0,0
azote,0,0,0,0,0,0,0,0,0,0,2
azotea,0,1,0,0,0,0,0,0,0,0,2
azúcar,0,1,0,0,0,0,0,0,0,0,1
azucarado,0,3,1,0,0,0,0,0,0,0,0
azufre,0,0,0,0,0,0,0,0,0,0,2
azul,0,1,0,0,1,0,0,0,0,0,2
babear,0,0,0,0,0,1,0,0,0,0,2
babel,0,0,0,0,0,0,1,0,0,0,1
babuino,0,2,0,0,0,0,0,1,0,0,6
babushka,0,0,0,0,0,0,0,0,0,0,2
bacalao,0,1,0,0,0,0,0,0,0,0,4
baguett,1,0,0,0,0,0,0,0,0,0,3
bahía,0,0,0,0,0,0,0,0,0,0,1
bailarina,0,0,0,0,0,0,0,0,0,0,2
baile,0,14,0,0,0,0,0,0,1,1,2
bajar,0,0,0,0,0,0,0,0,0,0,3
bajar,0,0,0,0,0,0,1,0,0,0,1
bajo,0,0,0,0,1,1,0,0,0,0,0
bajo,2,2,0,0,0,0,0,0,5,1,6
baklava,0,3,0,1,0,0,0,0,0,0,1
bala,0,0,0,0,0,0,0,0,0,0,1
bala,0,0,0,0,0,0,0,0,0,0,2
balanceandose,0,0,0,0,0,0,0,0,0,0,3
balancín,0,0,0,0,0,0,0,0,0,0,3
balancín,0,5,0,0,0,0,0,0,0,0,3
balcones,0,0,0,0,0,0,0,0,0,0,2
balido,0,1,0,0,1,1,0,0,0,0,2
balística,0,1,0,0,0,0,0,0,0,0,1
ballena,1,0,0,0,0,0,0,1,1,0,6
ballenero,1,1,0,2,0,0,1,4,0,0,2
balsa,0,0,0,0,0,0,0,0,0,0,1
baluarte,0,1,3,0,0,1,0,0,0,0,0
banal,0,0,0,0,1,1,0,0,0,0,0
bancarrota,0,2,0,1,3,0,0,1,0,0,1
banco,0,0,0,0,1,0,0,0,0,0,2
banco,0,1,0,0,0,0,0,0,0,0,1
banda,0,0,0,0,0,0,0,0,0,0,2
banda,1,0,0,0,0,0,0,0,0,0,0
bandera,0,1,0,0,0,0,0,0,0,0,2
bandido,0,0,0,0,0,0,0,0,0,0,1
bañera,0,0,0,0,0,0,1,0,0,0,2
baño,0,0,0,0,0,0,0,0,0,0,2
baño,0,0,0,0,0,0,1,0,0,0,1
banquero,1,0,1,0,0,1,1,0,0,0,1
banquete,0,0,0,0,0,0,0,0,0,0,1
banquete,0,1,0,0,0,0,0,0,0,0,2
bar,0,2,0,0,0,0,1,0,0,0,0
barato,0,0,0,0,0,0,0,0,0,0,1
barato,0,0,0,1,0,0,0,0,0,0,0
barba,0,0,2,0,0,1,0,2,0,0,0
barbar,0,0,0,0,0,0,0,0,0,0,1
bárbaro,0,1,0,0,0,1,0,0,0,0,2
barbero,0,1,0,0,0,0,0,0,0,0,1
barcaza,0,1,0,0,0,0,0,1,0,0,2
barco,1,1,0,0,0,0,0,0,0,0,0
barman,0,1,0,0,0,1,0,0,0,0,1
barman,1,1,0,0,0,0,0,0,0,0,0
barnacla,0,0,0,0,0,2,0,0,0,0,1
baro,0,0,0,0,0,0,0,0,0,0,1
barometro,0,0,1,0,0,0,0,0,0,0,1
barón,0,0,0,0,0,0,0,0,0,0,2
barra,0,0,0,0,0,0,0,0,0,0,1
barrera,0,0,0,0,2,1,0,0,0,0,1
barricada,0,0,0,0,0,0,0,0,0,0,3
barricadas,1,0,0,0,0,0,0,0,0,0,1
barrido,0,0,0,0,1,0,0,0,1,1,5
barrido,0,1,0,0,0,0,0,0,0,0,2
barril,0,0,0,0,0,0,0,0,0,0,1
barril,0,1,0,0,0,0,0,0,0,0,3
barrio,0,0,0,0,1,0,0,0,0,0,3
barrista,0,0,1,0,0,0,0,0,0,0,0
base,0,0,1,0,0,0,0,0,0,0,7
base,0,0,3,0,0,0,0,1,0,0,1
base,0,1,2,0,0,0,0,0,2,0,4
bases,1,3,0,0,0,1,0,0,1,0,3
basketbal,0,0,0,0,0,0,0,0,0,0,2
bastante,0,0,0,0,0,0,0,0,0,0,2
bastardo,0,0,0,1,0,1,9,0,0,0,1
bastidores,0,0,0,0,0,0,0,0,0,0,1
bastión,0,0,2,1,0,1,0,0,0,0,1
basura,0,0,0,0,0,0,0,0,0,0,1
basura,0,0,0,0,0,0,0,0,0,0,2
basura,0,0,0,0,0,8,1,2,0,0,1
basura,0,0,0,1,0,1,0,0,0,0,0
basura,0,0,0,1,0,2,1,0,0,0,0
bata,0,0,0,0,0,0,0,0,0,0,1
batalla,0,0,0,1,0,0,0,0,0,0,0
batalla,1,1,0,0,0,0,0,0,0,0,0
batallón,0,0,0,0,0,0,1,1,0,0,0
batan,0,0,1,0,0,0,0,0,0,0,1
bate,0,0,0,2,0,0,1,0,0,0,1
bate,1,0,0,0,0,0,0,0,0,0,0
bateador,0,0,0,1,0,0,1,0,0,0,0
baton,0,0,0,0,0,0,0,0,0,0,2
bautizar,0,6,4,0,0,0,0,0,3,0,4
bauxita,0,1,2,0,0,0,0,1,1,0,6
bayas,0,0,0,0,0,0,0,0,0,0,2
bazar,0,0,0,0,0,0,0,0,0,0,2
bazillion,0,0,0,1,0,1,0,0,0,0,1
bazuca,0,0,0,0,0,0,0,0,0,0,2
bebé,0,0,0,0,0,0,0,0,0,0,1
bebe,0,3,0,0,0,0,0,0,0,0,1
bebedor,0,1,0,0,1,0,0,0,0,0,2
beber,0,1,0,0,1,0,0,0,0,0,0
bebió,0,1,0,0,0,0,0,1,0,0,1
beca,0,1,0,0,0,0,0,1,0,0,0
becarios,0,2,0,0,0,0,0,0,0,0,1
becerro,1,2,1,0,0,0,0,0,0,0,7
béisbol,0,0,0,1,0,0,0,0,0,0,1
beli,1,0,0,0,0,0,0,0,0,0,0
belicista,1,0,0,0,0,0,0,0,0,0,0
beligerante,2,0,1,0,0,0,7,0,0,0,0
bellicos,0,0,0,0,0,0,1,0,0,0,0
bendecir,0,3,0,0,0,0,0,1,2,0,3
bendición,0,1,0,0,0,0,0,0,0,0,2
beneficiario,0,0,0,0,0,0,0,0,0,0,1
beneficiario,0,1,0,0,0,0,0,0,0,0,0
beneficio,1,7,0,0,0,2,0,0,3,0,4
benefico,0,1,0,0,0,0,0,0,0,0,1
berenjenas,0,3,0,0,0,1,0,0,0,0,1
beso,0,1,0,0,0,0,0,0,0,0,0
bestia,0,1,0,2,0,0,2,1,0,0,5
bestias,1,0,0,0,0,0,0,0,0,0,1
beta,0,1,0,0,0,0,0,0,0,0,0
bi,0,0,0,0,0,0,0,0,0,0,1
bia,0,0,0,0,2,0,0,0,0,0,0
biblia,0,1,0,0,0,0,0,0,0,0,2
bíblic,0,0,1,0,0,0,0,0,0,0,0
bibliófilos,1,5,3,0,0,0,0,0,3,1,5
biblioteca,0,3,0,0,0,0,0,0,0,0,0
bicameral,0,0,0,0,0,0,1,0,0,0,0
bíceps,1,0,0,0,0,0,0,0,0,0,2
bichos,0,0,0,0,0,1,0,0,0,0,2
bici,1,1,0,0,0,0,0,0,0,0,0
bicicleta,1,1,0,0,0,0,0,0,0,0,0
biddi,0,0,0,0,0,0,0,0,0,0,1
bidireccional,1,0,0,0,0,0,0,0,0,0,0
bien,0,1,0,0,0,0,0,0,0,0,1
bien,0,1,0,0,0,0,0,1,0,0,0
bienvenido,0,2,0,0,0,0,0,0,0,0,0
bilingüe,1,0,0,0,0,0,0,0,0,0,0
bilis,0,1,0,0,0,1,0,0,0,0,1
billetera,0,1,0,0,0,0,0,0,0,0,1
billon,0,1,0,0,0,0,0,0,0,0,0
bin,0,1,0,0,0,0,0,0,0,0,2
binario,3,1,0,1,0,0,0,0,3,0,10
bingo,0,0,0,0,0,0,0,0,0,0,1
biodiversidad,0,1,3,0,0,0,0,1,1,0,4
bioético,0,0,0,0,0,0,0,0,0,0,2
biologico,0,1,0,0,0,0,0,0,0,0,1
biólogo,0,0,0,0,0,0,0,0,0,0,3
bipartidista,0,0,0,0,0,0,0,0,0,0,1
bistec,0,0,0,0,0,0,0,0,0,0,2
biz,0,0,0,0,0,0,0,0,0,0,1
bla,0,0,0,0,0,0,0,0,0,0,2
blanco,0,0,0,0,0,0,0,0,0,0,2
blanco,0,0,0,1,0,0,0,1,0,0,0
blanco,0,2,1,0,0,0,0,0,0,0,0
blandir,0,0,0,0,0,0,0,0,0,0,2
blanqueador,0,0,0,0,0,1,0,0,0,0,0
blanquear,0,0,0,0,0,1,0,0,0,0,0
blasfemia,0,0,0,0,0,0,0,0,0,0,1
blasfemia,0,0,0,0,1,1,0,0,0,0,1
blindado,1,0,0,0,1,0,0,0,0,0,7
blinder,0,0,0,2,0,1,0,0,0,0,0
blob,0,0,0,0,0,0,0,0,0,0,3
bloc,0,0,0,0,0,0,0,0,0,0,4
bloop,1,0,0,0,0,0,0,1,0,0,0
bloque,0,1,0,0,0,0,0,0,0,0,2
bloqueador,0,0,0,1,0,0,0,0,0,0,0
bloquear,0,0,0,0,0,0,0,0,0,0,2
bloquear,0,0,0,1,0,0,0,0,0,0,0
bloqueo,0,0,0,0,0,0,1,0,0,0,0
boa,0,0,0,0,0,1,0,0,0,0,1
bobadas,0,0,0,0,0,5,3,0,0,0,3
bobbi,0,1,0,0,0,0,0,0,0,0,1
bobo,0,0,0,0,0,0,1,0,0,0,2
bobo,1,0,0,0,0,2,5,0,0,0,4
boca,0,0,0,0,0,0,0,0,0,0,1
bocadillo,0,1,0,0,0,0,0,0,0,0,1
boda,0,1,0,0,0,0,0,0,0,0,0
boggling,0,0,0,0,0,0,1,7,3,0,6
bohordo,0,0,0,1,0,0,0,0,0,0,0
boicot,0,1,0,0,1,0,0,0,0,0,1
boicotear,1,0,0,0,1,0,0,0,0,0,1
boina,0,0,0,0,0,0,0,0,0,0,1
bola,0,1,0,0,0,0,0,0,0,0,1
boleta,0,0,0,0,0,0,0,0,0,0,1
boletín,1,0,2,1,0,0,0,0,3,1,2
boleto,0,0,0,0,0,0,0,0,0,0,4
bollo,0,0,0,0,0,0,0,0,0,0,3
bollo,0,1,0,0,0,0,0,0,0,0,1
bolos,0,1,0,0,0,1,0,1,1,2,5
bolsa,0,1,0,0,0,0,1,0,0,0,1
bolsillo,0,0,0,0,0,0,0,0,0,0,2
bolsillo,0,0,1,0,0,0,0,0,0,0,2
bolsista,0,0,0,0,0,0,0,0,0,0,1
bomba,0,0,0,0,0,1,0,0,0,0,0
bomba,0,0,0,0,1,0,0,0,0,0,0
bomba,0,5,0,0,0,0,0,0,0,0,3
bombardear,0,0,0,0,0,1,0,0,0,0,1
bombardear,0,0,0,1,0,0,0,0,0,0,0
bombardear,0,0,0,1,0,0,0,0,0,0,2
bombardero,0,0,0,5,0,0,1,0,0,0,3
bombo,1,0,0,0,0,0,0,0,0,0,0
bona,0,1,0,0,0,0,0,0,0,0,1
bonanza,0,0,0,0,0,0,0,0,0,0,2
bongo,0,0,0,0,0,0,0,0,0,0,1
bonita,0,5,0,0,0,0,0,0,1,0,2
bono,0,1,0,0,0,0,0,0,0,0,0
boo,0,0,0,0,0,0,0,0,0,0,1
boohoo,0,0,0,0,0,0,0,0,0,0,3
booleana,0,0,0,0,0,0,0,0,0,0,3
boomerang,0,0,0,0,0,0,0,1,0,0,1
borbón,0,0,0,0,0,0,0,0,0,0,2
borde,0,0,0,0,0,0,0,0,0,0,2
borde,0,0,0,0,0,0,0,0,0,0,3
borde,0,0,0,1,0,0,0,0,0,0,1
borde,0,0,0,1,0,0,0,0,0,0,2
borrachera,0,1,0,0,0,0,0,0,0,0,0
borracho,0,0,0,0,0,0,0,0,0,0,2
borracho,0,0,0,0,0,1,0,0,0,0,0
borracho,0,0,0,0,1,0,0,0,0,0,0
borrar,0,0,0,0,0,0,0,0,0,0,1
bosón,0,0,0,0,0,0,0,0,0,0,2
bosque,0,1,0,0,0,0,0,1,1,0,8
bosquejo,0,0,0,0,0,0,0,0,0,0,1
bostezo,0,0,0,0,0,0,0,0,0,0,1
botella,0,0,0,0,0,0,0,1,0,0,2
botín,0,0,0,2,0,0,0,0,0,0,0
botiquín,1,1,1,0,0,0,0,0,0,0,5
botón,1,2,1,0,0,0,0,4,1,0,2
boxeador,1,0,0,1,0,0,0,0,0,0,3
bozal,1,0,0,0,0,0,0,0,0,0,0
bozo,0,0,0,0,0,0,0,0,0,0,1
bramido,0,0,0,0,0,0,0,0,0,0,1
brandi,0,2,0,0,0,0,0,0,0,0,1
bravatas,1,0,0,0,0,0,1,0,0,0,0
bravo,0,2,0,0,0,0,2,0,0,0,0
brazo,0,1,0,0,1,0,0,0,0,0,0
breadlin,0,0,0,0,0,0,0,0,0,0,1
brecha,1,0,0,0,2,0,0,4,0,1,3
breve,0,0,0,2,0,0,0,0,0,0,1
brezo,0,4,0,1,0,0,0,0,0,0,5
bribón,0,0,0,0,0,1,0,0,0,0,1
brigada,0,0,0,0,0,0,1,0,0,0,1
